post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
def4092d,0,true,11,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,2,4,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.2,0,0.766,0.020449000000000005,1,1,0,0,0,0.0,0.5,0,,,0.0,1.0,0.5915,1
903b2fbf,1,mixed,10,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,9,3,2,1,4,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3,-1,0.9803333333333333,0.0007735555555555568,3,0,0,0,0,0.0,1.0,1,1,0,0.6666666666666666,0.3333333333333333,0.6389999999999999,2
206aed6a,0,unverified,5,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,0,0,0,5,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
b3e5dcd6,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,4,0,2,5,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.4,0,0.77475,0.011158187500000001,3,0,0,1,0,0.0,0.75,4,,,0.5,0.5,0.603,2
16d2d1a2,1,false,11,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,0,0.8049999999999999,0.025920999999999993,1,0,0,1,0,0.0,0.5,4,,,0.5,0.5,0.495,0
93c3e181,0,true,11,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,2,0,0,0,1.0,0.0,0.0,0.0,0.2,2,0.8025,0.039006250000000006,1,0,0,1,0,0.0,0.5,5,,,1.0,0.0,0.495,0
9b79b973,0,true,5,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
51ca6fac,1,mixed,9,2,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,2,1,3,1,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2,2,0.9145000000000001,7.225000000000013e-05,2,0,0,0,0,0.0,1.0,7,6,-1,1.0,0.0,0.691,2
aff0a458,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,3,0,1,5,0.375,0.0,0.125,0.625,0.3,1,0.6670000000000001,0.009348666666666667,0,1,0,2,0,0.0,0.0,0,,,0.6666666666666666,0.3333333333333333,0.6263333333333333,2
6f8298cd,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,0,4,0.42857142857142855,0.0,0.0,0.5714285714285714,0.3,-3,0.8443333333333333,0.023997555555555553,2,0,0,1,0,0.0,0.6666666666666666,0,,,1.0,0.0,0.643,3
56df7677,1,mixed,2,0,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,1,,0.0,0.0,0.0,0
f0bbe439,1,false,10,3,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,3,1,0,2,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3,-3,0.9199999999999999,0.012799999999999999,2,0,0,1,0,0.0,0.6666666666666666,2,2,0,1.0,0.0,0.643,3
44b446ee,1,mixed,10,3,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,1,0,0,6,0.14285714285714285,0.0,0.0,0.8571428571428571,0.1,-1,0.569,0.0,0,0,0,1,0,0.0,0.0,3,,,1.0,0.0,0.694,1
976a7adf,0,unverified,7,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,5,,0.0,0.0,0.0,0
f838eaf2,0,true,10,3,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,1,0.744,0.0,0,0,0,1,0,0.0,0.0,6,6,0,1.0,0.0,0.694,1
348fa631,1,false,9,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,7,,,0.5,0.5,0.643,2
8897b724,0,unverified,2,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
4cc9ae43,1,false,12,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,4,0,1,5,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.4,0,0.80025,0.04072018749999999,2,0,0,2,0,0.0,0.5,1,,,0.75,0.25,0.6265000000000001,4
91fd47b5,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,2,0,4,2,0.25,0.0,0.5,0.25,0.2,0,0.6930000000000001,0.033124,1,0,0,1,0,0.0,0.5,1,,,1.0,0.0,0.5700000000000001,1
7c49b2e4,1,mixed,12,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,11,4,1,1,6,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.4,0,0.8805000000000001,0.03675224999999999,3,0,0,1,0,0.0,0.75,2,9,7,0.75,0.25,0.6317499999999999,2
07932095,0,true,12,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,4,0,0,5,0.5,0.0,0.0,0.625,0.4,-2,0.8945000000000001,0.016538249999999994,3,1,0,0,0,0.0,0.75,3,,,0.75,0.25,0.6612499999999999,3
4ce78615,0,true,1,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
977430cd,0,true,10,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,,,1.0,0.0,0.692,1
32cf7747,1,mixed,3,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,6,,0.0,0.0,0.0,0
4b5e9782,1,false,10,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,3,1,1,6,0.3,0.1,0.1,0.6,0.3,-3,0.9936666666666666,8.022222222222236e-05,3,0,0,0,0,0.0,1.0,0,0,0,0.6666666666666666,0.3333333333333333,0.668,3
a3ca75d7,1,mixed,10,3,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,10,3,0,3,5,0.3,0.0,0.3,0.5,0.3,-3,0.9586666666666667,0.001766888888888888,3,0,0,0,0,0.0,1.0,1,,,0.6666666666666666,0.3333333333333333,0.668,3
bb54ee1c,1,false,3,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,3,,0.0,0.0,0.0,0
2d30ed68,0,true,11,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,3,0,0,4,0.6,0.0,0.0,0.8,0.3,1,0.8203333333333332,0.009793555555555554,1,0,0,2,0,0.0,0.3333333333333333,3,,,0.3333333333333333,0.6666666666666666,0.6286666666666667,2
10a6f80c,1,false,11,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,3,0,0,3,0.6,0.0,0.0,0.6,0.3,1,0.7673333333333333,0.02813355555555556,1,0,0,2,0,0.0,0.3333333333333333,4,,,0.6666666666666666,0.3333333333333333,0.6286666666666667,2
0558c2a7,1,mixed,3,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,5,,0.0,0.0,0.0,0
f2d8d3de,0,true,10,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,2,2,0,0,1,1.0,0.0,0.0,0.5,0.2,2,0.8165,0.0022562499999999987,2,0,0,0,0,0.0,1.0,5,,,0.5,0.5,0.458,0
30ec2fe0,0,unverified,11,4,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,4,2,1,0,1,0.5,0.25,0.0,0.25,0.2,2,0.873,0.016129,1,0,0,1,0,0.0,0.5,6,6,0,1.0,0.0,0.67,2
6cd6de49,1,mixed,11,3,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,10,3,3,1,3,0.3,0.3,0.1,0.3,0.3,-1,0.9063333333333333,0.017546888888888893,2,0,0,1,0,0.0,0.6666666666666666,0,0,0,1.0,0.0,0.6779999999999999,3
c2eed00b,1,mixed,6,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.1,-1,0.991,0.0,1,0,0,0,0,0.0,1.0,1,1,0,1.0,0.0,0.648,1
5aa26864,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,-2,0.7965,0.041412250000000005,1,0,0,1,0,0.0,0.5,2,,,1.0,0.0,0.693,2
24cc7ae4,1,false,7,1,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,1,2,1,1,0.2,0.4,0.2,0.2,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,3,0,1.0,0.0,0.693,1
af366df8,0,unverified,6,1,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,1,3,0,1,0.2,0.6,0.0,0.2,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,4,0,1.0,0.0,0.648,1
9edcbcdf,1,false,7,1,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,,,1.0,0.0,0.607,1
a851ae2a,1,false,11,3,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,2,1,0,2,0.4,0.2,0.0,0.4,0.2,2,0.8385,0.02608224999999999,1,0,0,1,0,0.0,0.5,6,7,1,1.0,0.0,0.693,2
0447c297,0,true,7,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,7,,,0.5,0.5,0.586,0
7adc92c9,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,0,1,5,0.25,0.0,0.125,0.625,0.2,0,0.987,0.0001690000000000003,2,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.5955,1
5f79f134,0,true,6,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.985,0.0002250000000000004,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.48850000000000005,0
84267836,0,unverified,2,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,1,,0.0,0.0,0.0,0
a719e3a5,1,mixed,8,1,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,1,1,1,5,0.125,0.125,0.125,0.625,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,2,2,0,1.0,0.0,0.656,1
ff6bb6c4,0,true,5,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
efe8803b,1,false,4,1,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,1,0,1,2,0.25,0.0,0.25,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.535,0
6448f031,1,false,6,2,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,1,0,3,0.3333333333333333,0.16666666666666666,0.0,0.5,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,5,5,0,1.0,0.0,0.48850000000000005,0
c7c9e27f,0,true,11,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,1,0.745,0.0,0,0,0,1,0,0.0,0.0,5,,,1.0,0.0,0.489,0
edeeb981,0,true,3,0,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0,,0.0,0.0,0.0,0
e0e4b186,1,mixed,6,1,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,1,2,2,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,1,0,1.0,0.0,0.604,1
25a69fb4,1,mixed,8,2,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,2,0,4,3,0.25,0.0,0.5,0.375,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,,,0.5,0.5,0.656,2
43e9364b,1,false,11,5,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,4,1,0,3,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,0.4,0,0.83275,0.031458687500000006,2,0,0,2,0,0.0,0.5,2,7,5,0.75,0.25,0.486,0
9a9a833a,0,true,7,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,2,0,1,4,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.2,-2,0.7575000000000001,0.030800250000000015,1,0,0,1,0,0.0,0.5,2,,,1.0,0.0,0.656,2
a2b96499,0,unverified,7,2,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,2,1,0,3,0.4,0.2,0.0,0.6,0.2,0,0.8594999999999999,0.01974025,1,0,0,1,0,0.0,0.5,3,3,0,0.5,0.5,0.6675,2
5fc6d586,0,true,12,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,5,0,0,2,1.0,0.0,0.0,0.4,0.5,-1,0.795,0.0318296,2,2,0,1,0,0.0,0.4,4,,,0.6,0.4,0.6698000000000001,5
e1d4ce5b,1,false,8,2,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,4,2,0,0,4,0.5,0.0,0.0,1.0,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,4,,,0.0,1.0,0.656,2
6629857f,0,true,12,7,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,12,7,0,1,6,0.5833333333333334,0.0,0.08333333333333333,0.5,0.7,-1,0.772,0.03148428571428571,3,3,0,1,0,0.0,0.42857142857142855,0,,,0.7142857142857143,0.2857142857142857,0.6084285714285714,4
858b2938,0,true,8,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,2,0,0,4,0.4,0.0,0.0,0.8,0.2,-2,0.76,0.04243599999999998,1,0,0,1,0,0.0,0.5,1,,,0.5,0.5,0.66,2
44525ac0,1,false,0,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
d18a9d2c,0,true,11,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,-2,0.7615,0.03744225,1,1,0,0,0,0.0,0.5,2,,,0.5,0.5,0.646,2
25180301,1,false,8,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,2,1,1,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.2,-2,0.7675000000000001,0.05405624999999999,1,0,0,1,0,0.0,0.5,3,3,0,0.5,0.5,0.646,2
3659e384,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,4,,,0.5,0.5,0.512,0
f5ca9e45,0,true,8,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,2,0.7945,0.042230250000000004,1,0,0,1,0,0.0,0.5,5,,,1.0,0.0,0.66,2
55f12927,1,mixed,8,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,2,0,0,2,0.5,0.0,0.0,0.5,0.2,2,0.7615000000000001,0.02706025000000001,1,0,0,1,0,0.0,0.5,6,,,1.0,0.0,0.66,2
7e104f44,1,false,12,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,12,4,2,3,5,0.3333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.4,-2,0.91525,0.011186187500000002,3,0,0,1,0,0.0,0.75,0,0,0,0.5,0.5,0.638,3
63c679ed,1,false,10,3,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,2,3,0,5,0.25,0.375,0.0,0.625,0.2,-2,0.8614999999999999,0.019182250000000005,1,0,0,1,0,0.0,0.5,1,2,1,0.0,1.0,0.533,0
4ffe5093,1,false,9,3,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,-2,0.8180000000000001,0.033124,1,0,0,1,0,0.0,0.5,2,,,0.5,0.5,0.569,0
1bd1c9c3,0,true,12,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,9,3,0,1,7,0.3333333333333333,0.0,0.1111111111111111,0.7777777777777778,0.3,-3,0.738,0.02853799999999999,1,1,0,1,0,0.0,0.3333333333333333,3,,,0.3333333333333333,0.6666666666666666,0.67,3
1fead8bf,1,mixed,3,0,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
7cc1cc86,0,true,10,3,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,2,0,0,4,0.4,0.0,0.0,0.8,0.2,2,0.8140000000000001,0.010609000000000007,1,0,0,1,0,0.0,0.5,5,,,0.5,0.5,0.533,0
862a34f9,0,true,9,3,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,2,0.889,0.0002560000000000005,1,0,0,1,0,0.0,0.5,6,,,0.5,0.5,0.569,0
43df5329,0,true,9,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,2,1,0,0,1,0.5,0.0,0.0,0.5,0.1,1,0.9,0.0,1,0,0,0,0,0.0,1.0,7,,,1.0,0.0,0.462,0
41a1d257,1,false,8,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.965,0.0001690000000000003,2,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.6245,1
cfaad8db,0,true,2,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
5b1d13b9,0,true,12,5,2,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,10,4,2,1,5,0.4,0.2,0.1,0.5,0.4,0,0.82775,0.008410687499999993,3,0,0,1,0,0.0,0.75,1,1,0,0.5,0.5,0.5667500000000001,1
588f2af3,0,unverified,11,4,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,3,2,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.3,-3,0.8290000000000001,0.034920666666666676,2,0,0,1,0,0.0,0.6666666666666666,2,2,0,1.0,0.0,0.517,0
b673fade,1,mixed,10,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,1,1,1,2,0.2,0.2,0.2,0.4,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,4,1,1.0,0.0,0.647,1
9219fd57,0,true,4,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,0,0,3,1,0.0,0.0,0.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
d1190ef7,0,true,10,3,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,1,0.96,0.0,1,0,0,0,0,0.0,1.0,5,,,1.0,0.0,0.647,1
6ee4cee5,1,false,10,3,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,6,7,1,1.0,0.0,0.647,1
5d5075da,0,true,10,4,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,1,3,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.3,-1,0.7216666666666667,0.03832688888888888,1,0,0,2,0,0.0,0.3333333333333333,0,,,1.0,0.0,0.523,1
0b813800,1,false,10,3,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,3,0,2,4,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.3,-3,0.8896666666666667,0.02434688888888888,2,0,0,1,0,0.0,0.6666666666666666,0,,,0.3333333333333333,0.6666666666666666,0.644,3
8d2de87c,1,false,9,3,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,-2,0.8694999999999999,0.01703025,1,0,0,1,0,0.0,0.5,1,,,1.0,0.0,0.572,0
275fec8a,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,3,0,0,4,0.42857142857142855,0.0,0.0,0.5714285714285714,0.3,-3,0.8206666666666668,0.06432088888888889,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.644,3
d9771432,0,true,10,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,6,3,0,1,2,0.5,0.0,0.16666666666666666,0.3333333333333333,0.3,-3,0.8153333333333332,0.01708355555555556,1,0,0,2,0,0.0,0.3333333333333333,3,,,1.0,0.0,0.574,0
f507d5bf,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,4,0,1,3,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.4,4,0.791,0.045085499999999994,2,1,0,1,0,0.0,0.5,5,,,0.75,0.25,0.644,4
9b38da2c,1,false,9,2,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,7,6,-1,1.0,0.0,0.583,0
833881d7,1,mixed,10,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,2,0,3,3,0.3333333333333333,0.0,0.5,0.5,0.2,2,0.774,0.05107599999999999,1,0,0,1,0,0.0,0.5,7,,,0.0,1.0,0.574,0
28dbd222,1,false,12,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,10,3,1,1,5,0.3,0.1,0.1,0.5,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,0,1,1,1.0,0.0,0.6156666666666667,2
3b40c084,1,false,12,3,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,0,1,5,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.2,-2,0.9935,4.225000000000008e-05,2,0,0,0,0,0.0,1.0,1,,,0.5,0.5,0.659,2
e1e5ade0,0,true,12,5,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,7,3,0,3,3,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.3,-3,0.835,0.01538066666666667,2,1,0,0,0,0.0,0.6666666666666666,2,,,0.3333333333333333,0.6666666666666666,0.659,3
d4146a22,0,unverified,12,4,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.489,0
9e3cfe50,1,mixed,12,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,2,1,1,1,0.4,0.2,0.2,0.2,0.2,2,0.9375,0.00390625,2,0,0,0,0,0.0,1.0,5,5,0,1.0,0.0,0.642,2
5c6567f3,0,true,12,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,2,0.9824999999999999,0.00030625000000000053,2,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.642,2
