post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,early_developer_shares,early_tester_shares,early_pm_shares,early_janitor_shares,early_designer_shares,early_intern_shares,early_sales_shares,early_hr_shares,developer_share_ratio,tester_flag_ratio,pm_share_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
23e5fc30,1,false,8,1,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,1,2,1,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.5,0.0,5,4,-1,1.0,0.0,0.654,1
fbd48ac7,0,true,3,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
94ccccb9,0,true,11,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,0,1,4,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.2,2,0.583,0.011235999999999996,0,1,0,1,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,6,,,0.5,0.5,0.685,2
e1dcdf6e,0,true,12,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
531f2808,1,mixed,6,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,0,1,2,3,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2,,0.0,0.0,0.0,0
153d8e35,1,mixed,7,2,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,-1,0.654,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,,,1.0,0.0,0.497,0
e0af37c9,0,true,4,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,0,0,3,1,0.0,0.0,0.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
d9b7d200,1,mixed,10,5,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,3,0,1,3,0.6,0.0,0.2,0.6,0.3,3,0.666,0.02269066666666666,1,1,0,1,0,0.0,0.3333333333333333,0,0,0,1,0,1,1,0,0.0,0.0,0.0,5,,,0.3333333333333333,0.6666666666666666,0.652,3
c073b1b4,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,3,0,1,2,0.6,0.0,0.2,0.4,0.3,-3,0.9,0.020000000000000007,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,1,,,0.6666666666666666,0.3333333333333333,0.676,3
7dc44f13,1,false,7,2,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,2,1,0,3,0.3333333333333333,0.16666666666666666,0.0,0.5,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,4,4,0,1.0,0.0,0.645,2
68c3a802,1,false,8,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.965,0.0001690000000000003,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,0,,,1.0,0.0,0.6245,1
f99b14b4,1,false,10,3,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,2,3,0,5,0.25,0.375,0.0,0.625,0.2,-2,0.8614999999999999,0.019182250000000005,1,0,0,1,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.3333333333333333,0.0,1,2,1,0.0,1.0,0.533,0
5e4746bf,0,unverified,1,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
06f37a2b,1,false,12,3,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,2,0,1,5,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,0.2,-2,0.9935,4.225000000000008e-05,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,1,,,0.5,0.5,0.659,2
fe668e63,0,true,7,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,,,1.0,0.0,0.548,0
f8646560,1,false,10,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,3,0,1,4,0.5,0.0,0.16666666666666666,0.6666666666666666,0.3,-3,0.8046666666666668,0.024240222222222222,1,0,0,2,0,0.0,0.3333333333333333,2,0,0,1,0,0,0,0,0.6666666666666666,0.0,0.0,2,,,0.3333333333333333,0.6666666666666666,0.535,0
091185d0,0,true,9,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,1,1,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,0,0.673,0.0006759999999999983,0,1,0,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0.5,0.0,0.5,4,9,5,0.0,1.0,0.5920000000000001,1
7197783d,0,true,2,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
0a10d368,0,true,9,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,1,3,0.25,0.0,0.25,0.75,0.1,1,0.544,0.0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,6,,,0.0,1.0,0.58,0
4e3b1e15,0,true,12,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,11,5,0,1,7,0.45454545454545453,0.0,0.09090909090909091,0.6363636363636364,0.5,-3,0.7908,0.04138656,3,1,0,1,0,0.0,0.6,1,1,0,1,0,1,1,0,0.2,0.0,0.0,0,,,0.6,0.4,0.6814,5
655c72ff,0,true,5,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
648a9dbc,0,unverified,3,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1,,,1.0,0.0,0.472,0
7e1c85dd,0,true,9,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,3,0,0,4,0.5,0.0,0.0,0.6666666666666666,0.3,3,0.8146666666666667,0.017526888888888894,1,2,0,0,0,0.0,0.3333333333333333,1,0,1,0,0,0,1,0,0.3333333333333333,0.0,0.3333333333333333,6,,,0.6666666666666666,0.3333333333333333,0.65,3
25c2acc6,1,mixed,11,3,4,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,3,2,0,2,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3,-1,0.862,0.038088000000000004,2,0,0,1,0,0.0,0.6666666666666666,1,0,0,1,0,1,0,0,0.3333333333333333,0.5,0.0,4,4,0,0.6666666666666666,0.3333333333333333,0.628,2
f2b0d0ec,0,true,12,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,7,5,0,0,6,0.7142857142857143,0.0,0.0,0.8571428571428571,0.5,-5,0.8036,0.028243840000000003,2,2,0,1,0,0.0,0.4,2,0,1,1,0,1,0,0,0.4,0.0,0.2,0,,,0.2,0.8,0.691,5
86815e44,1,false,4,0,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,4,0,3,0,1,0.0,0.75,0.0,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2,,0.0,0.0,0.0,0
930078bd,1,false,12,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,10,3,1,1,5,0.3,0.1,0.1,0.5,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,1,1,1.0,0.0,0.6156666666666667,2
1fba05b2,1,mixed,11,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,2,1,1,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.2,2,0.808,0.008100000000000005,1,0,0,1,0,0.0,0.5,0,0,0,1,0,1,0,0,0.0,0.0,0.0,6,6,0,0.5,0.5,0.653,2
8ce495c2,0,unverified,2,0,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1,,0.0,0.0,0.0,0
142b37ef,1,false,12,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,3,0,1,4,0.375,0.0,0.125,0.5,0.3,1,0.8603333333333333,0.02525755555555555,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,4,,,1.0,0.0,0.69,3
b9e4a2ce,0,true,12,7,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,4,4,0,0,1,1.0,0.0,0.0,0.25,0.4,-4,0.8207500000000001,0.0098121875,2,1,0,1,0,0.0,0.5,1,0,0,1,0,1,1,0,0.25,0.0,0.0,3,,,0.75,0.25,0.472,0
66cd3bde,1,false,11,4,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,2,1,0,6,0.25,0.125,0.0,0.75,0.2,-2,0.7705,0.05267024999999999,1,0,0,1,0,0.0,0.5,0,0,0,1,0,1,0,0,0.0,0.0,0.0,2,3,1,0.5,0.5,0.494,0
98959a94,0,true,12,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,3,0,2,4,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.3,-3,0.866,0.014144666666666666,2,1,0,0,0,0.0,0.6666666666666666,1,0,1,0,0,1,0,0,0.3333333333333333,0.0,0.3333333333333333,4,,,0.3333333333333333,0.6666666666666666,0.648,3
df8e7d80,1,false,9,2,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,1,0.559,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,7,7,0,1.0,0.0,0.598,0
6482c310,1,mixed,10,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,1,0,2,2,0.25,0.0,0.5,0.5,0.1,1,0.708,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,9,,,0.0,1.0,0.537,0
39ace00e,1,mixed,12,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,2,1,1,1,0.4,0.2,0.2,0.2,0.2,2,0.9375,0.00390625,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,5,5,0,1.0,0.0,0.642,2
fc25fb20,1,false,3,0,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,5,,0.0,0.0,0.0,0
990dad89,0,unverified,11,4,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,3,0,1,2,0.5,0.0,0.16666666666666666,0.3333333333333333,0.3,1,0.9763333333333333,0.0005602222222222232,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,,,1.0,0.0,0.5463333333333333,0
632631e1,0,true,8,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,3,2,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.3,-1,0.844,0.022274666666666665,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,3,,,0.6666666666666666,0.3333333333333333,0.6636666666666667,3
ad8cb65e,0,true,10,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,6,3,0,1,2,0.5,0.0,0.16666666666666666,0.3333333333333333,0.3,-3,0.8153333333333332,0.01708355555555556,1,0,0,2,0,0.0,0.3333333333333333,2,0,0,1,0,0,0,0,0.6666666666666666,0.0,0.0,3,,,1.0,0.0,0.574,0
b3647e09,1,false,11,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,4,0,1,3,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.4,0,0.9219999999999999,0.018252000000000004,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,0,,,0.75,0.25,0.49625,0
b576a2f4,1,mixed,6,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,1,0,0,4,0.2,0.0,0.0,0.8,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,5,,,1.0,0.0,0.565,0
95885cbf,0,true,9,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,,,1.0,0.0,0.65,1
04805e82,1,mixed,10,3,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,3,,,1.0,0.0,0.671,2
181d2998,1,false,12,6,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,6,1,1,5,0.6,0.1,0.1,0.5,0.6,0,0.7838333333333334,0.038093138888888885,3,2,0,1,0,0.0,0.5,1,1,1,1,0,1,1,0,0.16666666666666666,0.0,0.16666666666666666,1,2,1,0.5,0.5,0.5976666666666667,3
9841eb3d,1,mixed,9,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,3,1,0,4,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,7,7,0.6666666666666666,0.3333333333333333,0.484,0
7d990e49,0,true,8,2,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,1,1,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.2,-2,0.786,0.04579600000000001,1,1,0,0,0,0.0,0.5,1,0,0,0,0,0,1,0,0.5,0.0,0.0,1,1,0,0.5,0.5,0.65,2
b1c70410,1,mixed,11,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,1,0,2,2,0.25,0.0,0.5,0.5,0.1,1,0.735,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,6,,,0.0,1.0,0.652,1
d73fa919,1,false,10,3,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,3,0,2,4,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.3,-3,0.8896666666666667,0.02434688888888888,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0,,,0.3333333333333333,0.6666666666666666,0.644,3
059f1076,1,mixed,11,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.7825,0.047306250000000015,1,1,0,0,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,4,,,1.0,0.0,0.685,2
354749ed,1,mixed,12,7,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,2,2,0,0,0,1.0,0.0,0.0,0.0,0.2,-2,0.823,0.031328999999999996,1,1,0,0,0,0.0,0.5,0,1,0,0,0,0,1,0,0.0,0.0,0.0,4,,,1.0,0.0,0.44,0
82208a9b,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,9,3,0,3,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3,-1,0.903,0.016586000000000004,2,0,0,1,0,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,0.0,0.0,0.0,3,,,1.0,0.0,0.632,2
f287dc79,1,mixed,8,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,1,0,2,5,0.125,0.0,0.25,0.625,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,,,1.0,0.0,0.674,1
403ca05f,0,true,1,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
eb5d6ea7,1,false,7,2,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,7,,,1.0,0.0,0.645,2
ff4b763b,0,unverified,10,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,9,3,1,3,2,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3,-1,0.8566666666666666,0.0410888888888889,2,0,0,1,0,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,0.0,0.0,0.0,2,8,6,1.0,0.0,0.632,2
d77dc375,1,mixed,5,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
5eed2197,1,mixed,10,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,2,0,3,3,0.3333333333333333,0.0,0.5,0.5,0.2,2,0.774,0.05107599999999999,1,0,0,1,0,0.0,0.5,2,0,0,0,0,0,0,0,1.0,0.0,0.0,7,,,0.0,1.0,0.574,0
62c6b27b,1,false,9,3,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,0,0.989,0.00012100000000000022,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,4,,,1.0,0.0,0.677,2
af9a4935,1,mixed,9,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,2,2,1,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,4,4,0,1.0,0.0,0.65,2
153a0359,1,false,11,4,4,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,2,0,3,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.3,-3,0.8963333333333333,0.02047355555555556,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,0,0,0,0.6666666666666666,0.3333333333333333,0.685,3
860f2302,0,true,4,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,0,0,2,2,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
4a8c915f,0,unverified,9,2,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,1,0,1,0,0.5,0.0,0.5,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6,,,1.0,0.0,0.59,0
6ab8bca0,0,true,7,2,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,2,0,2,3,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.2,-2,0.9545,0.0014822499999999983,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,,,1.0,0.0,0.645,2
222ff3d4,1,mixed,6,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.1,-1,0.991,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1,1,0,1.0,0.0,0.648,1
d688e479,0,unverified,7,0,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,0,3,0,4,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,,6,,0.0,0.0,0.0,0
e102d8cc,1,false,6,0,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,6,0,2,1,3,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,,2,,0.0,0.0,0.0,0
c96fd663,1,false,6,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,7,,0.0,0.0,0.0,0
7692254b,0,true,9,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,0,,,0.5,0.5,0.48650000000000004,0
56d11e54,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,0.872,0.0010890000000000019,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,7,,,0.5,0.5,0.689,2
d2e9ed5a,1,false,10,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,3,1,0,2,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3,-3,0.8690000000000001,0.020820666666666657,2,0,0,1,0,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.659,3
ba84c649,0,true,11,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,4,0,2,4,0.5,0.0,0.25,0.5,0.4,0,0.9585,0.005166750000000002,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,0.0,0.0,0,,,0.5,0.5,0.6372500000000001,3
c502d360,0,true,5,0,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,0,1,1,3,0.0,0.2,0.2,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1,,0.0,0.0,0.0,0
d9e8fb91,1,false,4,1,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,4,1,0,1,2,0.25,0.0,0.25,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,4,,,1.0,0.0,0.535,0
eede6ba6,0,true,3,0,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0
c2427dd6,0,true,5,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1,,,1.0,0.0,0.678,1
364ecc4b,0,true,5,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
ce686e4d,1,mixed,3,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0
